"participant_id","NQs","age","gender","academic_study","computer_mouse","recruitment","order","q_id","qtext","creature","dataset","scale","response","true_value","deviation","abs_deviation","closest_pt_value","closest_pt_deviation","closest_pt_abs_deviation","showed_work","showed_work_n","calculation","scratchpad","pop20_est","pop40_est","anchored","logic","work_notes"
"81cb45ebdd654b7003743767d684a6da",12,"36-40","Male","Graduate Degree","Yes","Prolific",10,"QI3","How long does it take for the population of Tribbles in stardate 4510 to double?","tribble","dataset2","linear","15",6.245447942,8.754552058,8.754552058,6,9,9,1,5,"4530-4520=10",,,,,,
"81cb45ebdd654b7003743767d684a6da",12,"36-40","Male","Graduate Degree","Yes","Prolific",11,"QE1","What is the population of Tribbles in stardate 4510?","tribble","dataset2","linear","800",481.6152,318.3848,318.3848,466.8964,333.1036,333.1036,0,5,,,,,,,
"81cb45ebdd654b7003743767d684a6da",12,"36-40","Male","Graduate Degree","Yes","Prolific",12,"QE2","In what stardate does the population of Tribbles reach 4,000?","tribble","dataset2","linear","27",28.44947006,-1.449470062,1.449470062,27,0,0,0,5,,,,,,,
"81cb45ebdd654b7003743767d684a6da",12,"36-40","Male","Graduate Degree","Yes","Prolific",13,"QI2","How many times more Tribbles are there in 4540 than in 4520?","tribble","dataset2","linear","6",10.68524351,-4.685243508,4.685243508,18.76,-12.76,12.76,1,5,"17500-2500=15000; 15000/2500=6","15000",2500,15000,,"correct",
"81cb45ebdd654b7003743767d684a6da",12,"36-40","Male","Graduate Degree","Yes","Prolific",14,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset2","linear","15000",14363.34135,636.658652,636.658652,22897.43,-7897.43,7897.43,1,5,"2500*6=15000",,2500,,,"incorrect",
"68927a6dbecdff411485141b31c14708",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific",2,"Q0","Between 30 and 40 ABY, how does the population of Ewoks change?","ewok","dataset2","linear","Population of ewoks has grown from 7000  to 24 000, so it has grown by 17 000",,,,,,,0,7,,,,,,,
"68927a6dbecdff411485141b31c14708",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific",3,"QI3","How long does it take for the population of Ewoks in 10 ABY to double?","ewok","dataset2","linear","7",6.245447942,0.754552058,0.754552058,6,1,1,1,7,,"In 10 - 500 
In 17 - 1000
",,,,,
"68927a6dbecdff411485141b31c14708",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific",4,"QE2","In what ABY does the population of Ewoks reach 4,000?","ewok","dataset2","linear","28",28.44947006,-0.449470062,0.449470062,27,1,1,0,7,,,,,,,
"68927a6dbecdff411485141b31c14708",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific",5,"QE1","What is the population of Ewoks in 10 ABY?","ewok","dataset2","linear","500",481.6152,18.38480004,18.38480004,466.8964,33.1036,33.1036,0,7,,,,,,,
"68927a6dbecdff411485141b31c14708",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific",6,"QI1","From 20 ABY to 40 ABY, the population increases by ____ Ewoks.","ewok","dataset2","linear","23500",14363.34135,9136.658652,9136.658652,22897.43,602.57,602.57,1,7,,"20 - 1000
40 - 24 500
",1000,24500,"base tens","correct","estimated between grid lines"
"68927a6dbecdff411485141b31c14708",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific",7,"QI2","How many times more Ewoks are there in 40 ABY than in 20 ABY?","ewok","dataset2","linear","24.5",10.68524351,13.81475649,13.81475649,18.76,5.74,5.74,1,7,,"20 -1000
40 - 24 500",1000,24500,,"correct",
"68927a6dbecdff411485141b31c14708",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific",9,"Q0","Between stardates 4530 and 4540, how does the population of Tribbles change?","tribble","dataset1","log2","It has grown from 5100 to 16 500, so it has grown by 15 400, and its 3.05 larger than it was in 4530",,,,,,,1,7,,"20 -1000
40 - 24 500",,,,,
"68927a6dbecdff411485141b31c14708",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific",10,"QI3","How long does it take for the population of Tribbles in stardate 4510 to double?","tribble","dataset1","log2","4.8",6.245447942,-1.445447942,1.445447942,4,0.8,0.8,1,7,"470*2=940","4510- 470
double - 940",,,,,
"68927a6dbecdff411485141b31c14708",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific",11,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset1","log2","14660",14363.34135,296.658652,296.658652,15517.75,-857.75,857.75,1,7,"16400-1740=14660","4520 - 1740
4540 - 16 400",1740,16400,"log grid lines; base tens","correct","estimated between grid lines; added and subtracted small amounts"
"68927a6dbecdff411485141b31c14708",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific",12,"QE2","In what stardate does the population of Tribbles reach 4,000?","tribble","dataset1","log2","24",28.44947006,-4.449470062,4.449470062,24,0,0,0,7,,,,,,,
"68927a6dbecdff411485141b31c14708",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific",13,"QE1","What is the population of Tribbles in stardate 4510?","tribble","dataset1","log2","470",481.6152,-11.61519996,11.61519996,445.4833,24.5167,24.5167,0,7,,,,,,,
"68927a6dbecdff411485141b31c14708",12,"19-25","Female","Some Undergraduate Courses","Yes","Prolific",14,"QI2","How many times more Tribbles are there in 4540 than in 4520?","tribble","dataset1","log2","9.65",10.68524351,-1.035243508,1.035243508,11.15,-1.5,1.5,1,7,"16400/1700=9.65","4540 - 16 400
4520 - 1700
",1700,16400,,"correct",
"0fa34f7cd0193e9fed194a6ccddff268",12,"19-25","Male","High School or Less","No","Prolific",2,"Q0","Between 30 and 40 ABY, how does the population of Ewoks change?","ewok","dataset2","log2","it doubled",,,,,,,0,5,,,,,,,
"0fa34f7cd0193e9fed194a6ccddff268",12,"19-25","Male","High School or Less","No","Prolific",3,"QE2","In what ABY does the population of Ewoks reach 4,000?","ewok","dataset2","log2","30",28.44947006,1.550529938,1.550529938,27,3,3,0,5,,,,,,,
"0fa34f7cd0193e9fed194a6ccddff268",12,"19-25","Male","High School or Less","No","Prolific",4,"QI3","How long does it take for the population of Ewoks in 10 ABY to double?","ewok","dataset2","log2","5",6.245447942,-1.245447942,1.245447942,6,-1,1,1,5,,"~5aby",,,,,
"0fa34f7cd0193e9fed194a6ccddff268",12,"19-25","Male","High School or Less","No","Prolific",5,"QI2","How many times more Ewoks are there in 40 ABY than in 20 ABY?","ewok","dataset2","log2","18900",10.68524351,18889.31476,18889.31476,18.76,18881.24,18881.24,1,5,,"20 = ~1100
40 = 20000",1100,20000,,"correct",
"0fa34f7cd0193e9fed194a6ccddff268",12,"19-25","Male","High School or Less","No","Prolific",6,"QE1","What is the population of Ewoks in 10 ABY?","ewok","dataset2","log2","500",481.6152,18.38480004,18.38480004,466.8964,33.1036,33.1036,0,5,,,,,,,
"0fa34f7cd0193e9fed194a6ccddff268",12,"19-25","Male","High School or Less","No","Prolific",7,"QI1","From 20 ABY to 40 ABY, the population increases by ____ Ewoks.","ewok","dataset2","log2","18900",14363.34135,4536.658652,4536.658652,22897.43,-3997.43,3997.43,0,5,,,,,,,
"0fa34f7cd0193e9fed194a6ccddff268",12,"19-25","Male","High School or Less","No","Prolific",9,"Q0","Between stardates 4530 and 4540, how does the population of Tribbles change?","tribble","dataset1","linear","It increases by 12,500",,,,,,,0,5,,,,,,,
"0fa34f7cd0193e9fed194a6ccddff268",12,"19-25","Male","High School or Less","No","Prolific",10,"QI2","How many times more Tribbles are there in 4540 than in 4520?","tribble","dataset1","linear","17",10.68524351,6.314756492,6.314756492,11.15,5.85,5.85,1,5,"1000*17=17000","4540 ~17000
4520 ~1000",1000,17000,,"correct",
"0fa34f7cd0193e9fed194a6ccddff268",12,"19-25","Male","High School or Less","No","Prolific",11,"QE1","What is the population of Tribbles in stardate 4510?","tribble","dataset1","linear","100",481.6152,-381.6152,381.6152,445.4833,-345.4833,345.4833,0,5,,,,,,,
"0fa34f7cd0193e9fed194a6ccddff268",12,"19-25","Male","High School or Less","No","Prolific",12,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset1","linear","16000",14363.34135,1636.658652,1636.658652,15517.75,482.25,482.25,1,5,,"4520 ~1000
4540 ~ 17000",1000,17000,"base tens","correct","estimated between grid lines"
"0fa34f7cd0193e9fed194a6ccddff268",12,"19-25","Male","High School or Less","No","Prolific",13,"QI3","How long does it take for the population of Tribbles in stardate 4510 to double?","tribble","dataset1","linear","3",6.245447942,-3.245447942,3.245447942,4,-1,1,1,5,,"if 4510 = 100 then it reaches 200+ in 4513",,,,,
"0fa34f7cd0193e9fed194a6ccddff268",12,"19-25","Male","High School or Less","No","Prolific",14,"QE2","In what stardate does the population of Tribbles reach 4,000?","tribble","dataset1","linear","24",28.44947006,-4.449470062,4.449470062,24,0,0,0,5,,,,,,,
"ece6a844b243e4b1bd61fb5e020fa906",12,"36-40","Male","Some Undergraduate Courses","Yes","Prolific",2,"Q0","Between 30 and 40 ABY, how does the population of Ewoks change?","ewok","dataset1","linear","grows almost triple",,,,,,,0,0,,,,,,,
"ece6a844b243e4b1bd61fb5e020fa906",12,"36-40","Male","Some Undergraduate Courses","Yes","Prolific",3,"QE2","In what ABY does the population of Ewoks reach 4,000?","ewok","dataset1","linear","25",28.44947006,-3.449470062,3.449470062,24,1,1,0,0,,,,,,,
"ece6a844b243e4b1bd61fb5e020fa906",12,"36-40","Male","Some Undergraduate Courses","Yes","Prolific",4,"QI2","How many times more Ewoks are there in 40 ABY than in 20 ABY?","ewok","dataset1","linear","9",10.68524351,-1.685243508,1.685243508,11.15,-2.15,2.15,0,0,,,,,,,
"ece6a844b243e4b1bd61fb5e020fa906",12,"36-40","Male","Some Undergraduate Courses","Yes","Prolific",5,"QI3","How long does it take for the population of Ewoks in 10 ABY to double?","ewok","dataset1","linear","20",6.245447942,13.75455206,13.75455206,4,16,16,0,0,,,,,,,
"ece6a844b243e4b1bd61fb5e020fa906",12,"36-40","Male","Some Undergraduate Courses","Yes","Prolific",6,"QI1","From 20 ABY to 40 ABY, the population increases by ____ Ewoks.","ewok","dataset1","linear","9",14363.34135,-14354.34135,14354.34135,15517.75,-15508.75,15508.75,0,0,,,,,,,
"ece6a844b243e4b1bd61fb5e020fa906",12,"36-40","Male","Some Undergraduate Courses","Yes","Prolific",7,"QE1","What is the population of Ewoks in 10 ABY?","ewok","dataset1","linear","1000",481.6152,518.3848,518.3848,445.4833,554.5167,554.5167,0,0,,,,,,,
"ece6a844b243e4b1bd61fb5e020fa906",12,"36-40","Male","Some Undergraduate Courses","Yes","Prolific",9,"Q0","Between stardates 4530 and 4540, how does the population of Tribbles change?","tribble","dataset2","log2","yes",,,,,,,0,0,,,,,,,
"ece6a844b243e4b1bd61fb5e020fa906",12,"36-40","Male","Some Undergraduate Courses","Yes","Prolific",10,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset2","log2","16",14363.34135,-14347.34135,14347.34135,22897.43,-22881.43,22881.43,0,0,,,,,,,
"ece6a844b243e4b1bd61fb5e020fa906",12,"36-40","Male","Some Undergraduate Courses","Yes","Prolific",11,"QI3","How long does it take for the population of Tribbles in stardate 4510 to double?","tribble","dataset2","log2","10",6.245447942,3.754552058,3.754552058,6,4,4,0,0,,,,,,,
"ece6a844b243e4b1bd61fb5e020fa906",12,"36-40","Male","Some Undergraduate Courses","Yes","Prolific",12,"QE2","In what stardate does the population of Tribbles reach 4,000?","tribble","dataset2","log2","25",28.44947006,-3.449470062,3.449470062,27,-2,2,0,0,,,,,,,
"ece6a844b243e4b1bd61fb5e020fa906",12,"36-40","Male","Some Undergraduate Courses","Yes","Prolific",13,"QI2","How many times more Tribbles are there in 4540 than in 4520?","tribble","dataset2","log2","7168",10.68524351,7157.314756,7157.314756,18.76,7149.24,7149.24,0,0,,,,,,,
"ece6a844b243e4b1bd61fb5e020fa906",12,"36-40","Male","Some Undergraduate Courses","Yes","Prolific",14,"QE1","What is the population of Tribbles in stardate 4510?","tribble","dataset2","log2","512",481.6152,30.38480004,30.38480004,466.8964,45.1036,45.1036,0,0,,,,,,,
"e242ac72647701842da5efc52e68c342",12,"19-25","Male","High School or Less","Yes","Prolific",2,"Q0","Between 30 and 40 ABY, how does the population of Ewoks change?","ewok","dataset1","linear","Increased by 10.000",,,,,,,0,0,,,,,,,
"e242ac72647701842da5efc52e68c342",12,"19-25","Male","High School or Less","Yes","Prolific",3,"QI2","How many times more Ewoks are there in 40 ABY than in 20 ABY?","ewok","dataset1","linear","38",10.68524351,27.31475649,27.31475649,11.15,26.85,26.85,0,0,,,,,,,
"e242ac72647701842da5efc52e68c342",12,"19-25","Male","High School or Less","Yes","Prolific",4,"QE2","In what ABY does the population of Ewoks reach 4,000?","ewok","dataset1","linear","25",28.44947006,-3.449470062,3.449470062,24,1,1,0,0,,,,,,,
"e242ac72647701842da5efc52e68c342",12,"19-25","Male","High School or Less","Yes","Prolific",5,"QE1","What is the population of Ewoks in 10 ABY?","ewok","dataset1","linear","100",481.6152,-381.6152,381.6152,445.4833,-345.4833,345.4833,0,0,,,,,,,
"e242ac72647701842da5efc52e68c342",12,"19-25","Male","High School or Less","Yes","Prolific",6,"QI1","From 20 ABY to 40 ABY, the population increases by ____ Ewoks.","ewok","dataset1","linear","38",14363.34135,-14325.34135,14325.34135,15517.75,-15479.75,15479.75,0,0,,,,,,,
"e242ac72647701842da5efc52e68c342",12,"19-25","Male","High School or Less","Yes","Prolific",7,"QI3","How long does it take for the population of Ewoks in 10 ABY to double?","ewok","dataset1","linear","4",6.245447942,-2.245447942,2.245447942,4,0,0,0,0,,,,,,,
"e242ac72647701842da5efc52e68c342",12,"19-25","Male","High School or Less","Yes","Prolific",9,"Q0","Between stardates 4530 and 4540, how does the population of Tribbles change?","tribble","dataset2","log2","Increased by 3.8 times",,,,,,,0,0,,,,,,,
"e242ac72647701842da5efc52e68c342",12,"19-25","Male","High School or Less","Yes","Prolific",10,"QE1","What is the population of Tribbles in stardate 4510?","tribble","dataset2","log2","409",481.6152,-72.61519996,72.61519996,466.8964,-57.8964,57.8964,0,0,,,,,,,
"e242ac72647701842da5efc52e68c342",12,"19-25","Male","High School or Less","Yes","Prolific",11,"QE2","In what stardate does the population of Tribbles reach 4,000?","tribble","dataset2","log2","28",28.44947006,-0.449470062,0.449470062,27,1,1,0,0,,,,,,,
"e242ac72647701842da5efc52e68c342",12,"19-25","Male","High School or Less","Yes","Prolific",12,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset2","log2","19.251000000000001",14363.34135,-14344.09035,14344.09035,22897.43,-22878.179,22878.179,0,0,,,,,,,
"e242ac72647701842da5efc52e68c342",12,"19-25","Male","High School or Less","Yes","Prolific",13,"QI2","How many times more Tribbles are there in 4540 than in 4520?","tribble","dataset2","log2","48",10.68524351,37.31475649,37.31475649,18.76,29.24,29.24,0,0,,,,,,,
"e242ac72647701842da5efc52e68c342",12,"19-25","Male","High School or Less","Yes","Prolific",14,"QI3","How long does it take for the population of Tribbles in stardate 4510 to double?","tribble","dataset2","log2","8",6.245447942,1.754552058,1.754552058,6,2,2,0,0,,,,,,,
"0ad5b22507b197ea9c767efe6940dada",12,"19-25","Male","Undergraduate Degree","Yes","Prolific",2,"Q0","Between stardates 4530 and 4540, how does the population of Tribbles change?","tribble","dataset1","linear","Grows exponentially",,,,,,,0,4,,,,,,,
"0ad5b22507b197ea9c767efe6940dada",12,"19-25","Male","Undergraduate Degree","Yes","Prolific",3,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset1","linear","13000",14363.34135,-1363.341348,1363.341348,15517.75,-2517.75,2517.75,1,4,"15000-2000=13000",,2000,15000,"base tens","correct",
"0ad5b22507b197ea9c767efe6940dada",12,"19-25","Male","Undergraduate Degree","Yes","Prolific",4,"QI3","How long does it take for the population of Tribbles in stardate 4510 to double?","tribble","dataset1","linear","5",6.245447942,-1.245447942,1.245447942,4,1,1,0,4,,,,,,,
"0ad5b22507b197ea9c767efe6940dada",12,"19-25","Male","Undergraduate Degree","Yes","Prolific",5,"QE1","What is the population of Tribbles in stardate 4510?","tribble","dataset1","linear","500",481.6152,18.38480004,18.38480004,445.4833,54.5167,54.5167,0,4,,,,,,,
"0ad5b22507b197ea9c767efe6940dada",12,"19-25","Male","Undergraduate Degree","Yes","Prolific",6,"QI2","How many times more Tribbles are there in 4540 than in 4520?","tribble","dataset1","linear","7.5",10.68524351,-3.185243508,3.185243508,11.15,-3.65,3.65,1,4,"15000/2000=7.5",,2000,15000,,"correct",
"0ad5b22507b197ea9c767efe6940dada",12,"19-25","Male","Undergraduate Degree","Yes","Prolific",7,"QE2","In what stardate does the population of Tribbles reach 4,000?","tribble","dataset1","linear","25",28.44947006,-3.449470062,3.449470062,24,1,1,0,4,,,,,,,
"0ad5b22507b197ea9c767efe6940dada",12,"19-25","Male","Undergraduate Degree","Yes","Prolific",9,"Q0","Between 30 and 40 ABY, how does the population of Ewoks change?","ewok","dataset2","log2","Grows",,,,,,,0,4,,,,,,,
"0ad5b22507b197ea9c767efe6940dada",12,"19-25","Male","Undergraduate Degree","Yes","Prolific",10,"QI3","How long does it take for the population of Ewoks in 10 ABY to double?","ewok","dataset2","log2","6",6.245447942,-0.245447942,0.245447942,6,0,0,0,4,,,,,,,
"0ad5b22507b197ea9c767efe6940dada",12,"19-25","Male","Undergraduate Degree","Yes","Prolific",11,"QE1","What is the population of Ewoks in 10 ABY?","ewok","dataset2","log2","500",481.6152,18.38480004,18.38480004,466.8964,33.1036,33.1036,0,4,,,,,,,
"0ad5b22507b197ea9c767efe6940dada",12,"19-25","Male","Undergraduate Degree","Yes","Prolific",12,"QI1","From 20 ABY to 40 ABY, the population increases by ____ Ewoks.","ewok","dataset2","log2","15000",14363.34135,636.658652,636.658652,22897.43,-7897.43,7897.43,1,4,"16384-1024*(1.3)=15052.8",,1024,16384,"log grid lines","correct","estimated between grid lines; understanding of log scale"
"0ad5b22507b197ea9c767efe6940dada",12,"19-25","Male","Undergraduate Degree","Yes","Prolific",13,"QI2","How many times more Ewoks are there in 40 ABY than in 20 ABY?","ewok","dataset2","log2","12",10.68524351,1.314756492,1.314756492,18.76,-6.76,6.76,1,4,"1024*1.3=1331.2; 16384/1331.2=12.31",,1331.2,16384,,"correct",
"0ad5b22507b197ea9c767efe6940dada",12,"19-25","Male","Undergraduate Degree","Yes","Prolific",14,"QE2","In what ABY does the population of Ewoks reach 4,000?","ewok","dataset2","log2","27",28.44947006,-1.449470062,1.449470062,27,0,0,0,4,,,,,,,
"0e218ab64a2ee58fbab334f5bf5c152e",12,"19-25","Male","Some Graduate Courses","Yes","Prolific",2,"Q0","Between stardates 4530 and 4540, how does the population of Tribbles change?","tribble","dataset1","linear","30000",,,,,,,0,0,,,,,,,
"0e218ab64a2ee58fbab334f5bf5c152e",12,"19-25","Male","Some Graduate Courses","Yes","Prolific",3,"QI1","From 4520 to 4540, the population increases by ____ Tribbles.","tribble","dataset1","linear","14000",14363.34135,-363.341348,363.341348,15517.75,-1517.75,1517.75,0,0,,,,,,,
