"participant_id","n_lineups","age","gender","academic_study","computer_mouse","recruitment","dataset_id","set","curvature","target","null","scale","correct","response_no","binary_response","conf_level","choice_reason"
"ea56d370543263e45f5bffbf443c7977",18,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","linear",12,"14",0,"Neutral","Outlier(s)"
"ea56d370543263e45f5bffbf443c7977",18,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"19",0,"Certain","Outlier(s)"
"ea56d370543263e45f5bffbf443c7977",18,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"17",1,"Certain","Different slope"
"ea56d370543263e45f5bffbf443c7977",18,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"1",1,"Certain","Different slope"
"ea56d370543263e45f5bffbf443c7977",18,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"15",1,"Certain","Different slope"
"ea56d370543263e45f5bffbf443c7977",18,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"18",0,"Neutral","Clustering"
"ea56d370543263e45f5bffbf443c7977",18,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Certain","Different slope"
"ea56d370543263e45f5bffbf443c7977",18,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"9",1,"Very Certain","Different slope"
"ea56d370543263e45f5bffbf443c7977",18,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Certain","Different slope"
"ea56d370543263e45f5bffbf443c7977",18,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","linear",12,"14",0,"Neutral","Outlier(s)"
"ea56d370543263e45f5bffbf443c7977",18,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"19",0,"Certain","Outlier(s)"
"ea56d370543263e45f5bffbf443c7977",18,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"17",1,"Certain","Different slope"
"ea56d370543263e45f5bffbf443c7977",18,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","log",1,"1",1,"Certain","Different slope"
"ea56d370543263e45f5bffbf443c7977",18,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"15",1,"Certain","Different slope"
"ea56d370543263e45f5bffbf443c7977",18,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"18",0,"Neutral","Clustering"
"ea56d370543263e45f5bffbf443c7977",18,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Certain","Different slope"
"949cee4018a5f98700cc18936a9a5360",12,"36-40","Male","Some Undergraduate Courses","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"9",1,"Certain","Different slope"
"949cee4018a5f98700cc18936a9a5360",12,"36-40","Male","Some Undergraduate Courses","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"12",1,"Neutral","Different slope"
"949cee4018a5f98700cc18936a9a5360",12,"36-40","Male","Some Undergraduate Courses","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Certain","Different range"
"949cee4018a5f98700cc18936a9a5360",12,"36-40","Male","Some Undergraduate Courses","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"10",1,"Very Certain","Different slope"
"949cee4018a5f98700cc18936a9a5360",12,"36-40","Male","Some Undergraduate Courses","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"2",0,"Very Certain","Different shape"
"949cee4018a5f98700cc18936a9a5360",12,"36-40","Male","Some Undergraduate Courses","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"1",0,"Certain","Different shape"
"949cee4018a5f98700cc18936a9a5360",12,"36-40","Male","Some Undergraduate Courses","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"7",0,"Uncertain","Different shape"
"949cee4018a5f98700cc18936a9a5360",12,"36-40","Male","Some Undergraduate Courses","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"12",1,"Very Certain","Different slope"
"949cee4018a5f98700cc18936a9a5360",12,"36-40","Male","Some Undergraduate Courses","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"15",1,"Very Certain","Different slope"
"949cee4018a5f98700cc18936a9a5360",12,"36-40","Male","Some Undergraduate Courses","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"14",1,"Neutral","Different range, Different shape"
"949cee4018a5f98700cc18936a9a5360",12,"36-40","Male","Some Undergraduate Courses","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"12",1,"Certain","Different slope"
"949cee4018a5f98700cc18936a9a5360",12,"36-40","Male","Some Undergraduate Courses","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"11",0,"Neutral","Different shape"
"311648c41c4e4635f71b6f9f6506788b",12,"19-25","Male","High School or Less","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"3",0,"Certain","Different range, Different slope, Outlier(s)"
"311648c41c4e4635f71b6f9f6506788b",12,"19-25","Male","High School or Less","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"11",0,"Certain","Clustering, Different range"
"311648c41c4e4635f71b6f9f6506788b",12,"19-25","Male","High School or Less","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"10",0,"Certain","Different range, Different shape, Outlier(s)"
"311648c41c4e4635f71b6f9f6506788b",12,"19-25","Male","High School or Less","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"14",0,"Neutral","Different range, Different shape, Outlier(s)"
"311648c41c4e4635f71b6f9f6506788b",12,"19-25","Male","High School or Less","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"19",0,"Certain","Different range, Different shape, Different slope"
"311648c41c4e4635f71b6f9f6506788b",12,"19-25","Male","High School or Less","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"8,18",0,"Certain","Different range, Different shape, Different slope, Outlier(s)"
"311648c41c4e4635f71b6f9f6506788b",12,"19-25","Male","High School or Less","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"18",0,"Neutral","Clustering, Different range, Different shape"
"311648c41c4e4635f71b6f9f6506788b",12,"19-25","Male","High School or Less","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Certain","Different range, Different shape, Different slope"
"311648c41c4e4635f71b6f9f6506788b",12,"19-25","Male","High School or Less","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"17",1,"Certain","Different shape, Different slope, Outlier(s)"
"311648c41c4e4635f71b6f9f6506788b",12,"19-25","Male","High School or Less","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"1",1,"Neutral","Different range, Different shape"
"311648c41c4e4635f71b6f9f6506788b",12,"19-25","Male","High School or Less","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Certain","Different range, Different shape, Different slope, Outlier(s)"
"311648c41c4e4635f71b6f9f6506788b",12,"19-25","Male","High School or Less","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"18",0,"Neutral","Different range, Different shape, Different slope"
"1c933ea32b7ef31b7497b1f6e4446dec",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"10",1,"Certain","Different shape"
"1c933ea32b7ef31b7497b1f6e4446dec",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Very Certain","Different shape"
"1c933ea32b7ef31b7497b1f6e4446dec",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"9",1,"Very Certain","Different shape"
"1c933ea32b7ef31b7497b1f6e4446dec",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Very Certain","Different shape"
"1c933ea32b7ef31b7497b1f6e4446dec",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Very Certain","Different shape"
"1c933ea32b7ef31b7497b1f6e4446dec",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"14",0,"Certain","Clustering"
"1c933ea32b7ef31b7497b1f6e4446dec",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"17",1,"Very Certain","Different shape"
"1c933ea32b7ef31b7497b1f6e4446dec",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","linear",9,"9",1,"Very Certain","Different shape"
"1c933ea32b7ef31b7497b1f6e4446dec",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"14",0,"Neutral","Clustering"
"1c933ea32b7ef31b7497b1f6e4446dec",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"13",1,"Certain","Different slope"
"1c933ea32b7ef31b7497b1f6e4446dec",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Very Certain","Different shape"
"cb69ca50a5461809d86fa9f9b4266fe3",10,"19-25","Male","High School or Less","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"8",0,"Very Certain","Outlier(s)"
"cb69ca50a5461809d86fa9f9b4266fe3",10,"19-25","Male","High School or Less","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"17",0,"Certain","Outlier(s)"
"cb69ca50a5461809d86fa9f9b4266fe3",10,"19-25","Male","High School or Less","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"1",1,"Certain","Different shape"
"cb69ca50a5461809d86fa9f9b4266fe3",10,"19-25","Male","High School or Less","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"19",0,"Neutral","Different shape"
"cb69ca50a5461809d86fa9f9b4266fe3",10,"19-25","Male","High School or Less","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"2",0,"Certain","Different range"
"cb69ca50a5461809d86fa9f9b4266fe3",10,"19-25","Male","High School or Less","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1,3,15,17",1,"Certain","Different shape, Outlier(s)"
"cb69ca50a5461809d86fa9f9b4266fe3",10,"19-25","Male","High School or Less","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"12",1,"Very Certain","Different shape"
"cb69ca50a5461809d86fa9f9b4266fe3",10,"19-25","Male","High School or Less","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Very Certain","Different shape"
"cb69ca50a5461809d86fa9f9b4266fe3",10,"19-25","Male","High School or Less","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"19",0,"Very Certain","Different shape"
"cb69ca50a5461809d86fa9f9b4266fe3",10,"19-25","Male","High School or Less","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"3,8,11,17,18,14",0,"Certain","Different shape, Outlier(s)"
"f7ebedac94071228caec5e50706b909d",12,"19-25","Male","Some Graduate Courses","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"9",0,"Certain","Different range"
"f7ebedac94071228caec5e50706b909d",12,"19-25","Male","Some Graduate Courses","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"19,9,10",1,"Certain","Different slope"
"f7ebedac94071228caec5e50706b909d",12,"19-25","Male","Some Graduate Courses","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"12",1,"Neutral","Different slope"
"f7ebedac94071228caec5e50706b909d",12,"19-25","Male","Some Graduate Courses","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"9",1,"Very Certain","Different slope"
"f7ebedac94071228caec5e50706b909d",12,"19-25","Male","Some Graduate Courses","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"15",1,"Very Certain","Different slope"
"f7ebedac94071228caec5e50706b909d",12,"19-25","Male","Some Graduate Courses","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"3,11,19",0,"Neutral","Different range"
"f7ebedac94071228caec5e50706b909d",12,"19-25","Male","Some Graduate Courses","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"14,18",0,"Neutral","Clustering"
"f7ebedac94071228caec5e50706b909d",12,"19-25","Male","Some Graduate Courses","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","linear",9,"7,6,14,15",0,"Certain","Different range"
"f7ebedac94071228caec5e50706b909d",12,"19-25","Male","Some Graduate Courses","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"2,4",0,"Certain","Clustering"
"f7ebedac94071228caec5e50706b909d",12,"19-25","Male","Some Graduate Courses","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Neutral","Different slope"
"f7ebedac94071228caec5e50706b909d",12,"19-25","Male","Some Graduate Courses","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"4,2,1",0,"Neutral","Different range"
"f7ebedac94071228caec5e50706b909d",12,"19-25","Male","Some Graduate Courses","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"8,3,17",0,"Uncertain","Outlier(s)"
"590cc2aeee34bb38b8b1609a0f8d9c57",13,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","linear",13,"13",1,"Very Uncertain","Different slope"
"590cc2aeee34bb38b8b1609a0f8d9c57",13,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"10",1,"Very Uncertain","Different shape, Different slope"
"590cc2aeee34bb38b8b1609a0f8d9c57",13,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"12",1,"Very Uncertain","Clustering, Outlier(s)"
"590cc2aeee34bb38b8b1609a0f8d9c57",13,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"1",1,"Very Uncertain","Different shape, Different slope"
"590cc2aeee34bb38b8b1609a0f8d9c57",13,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"14",1,"Very Uncertain","Different range, Different shape, Outlier(s)"
"590cc2aeee34bb38b8b1609a0f8d9c57",13,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","linear",12,"16",0,"Certain","Clustering"
"590cc2aeee34bb38b8b1609a0f8d9c57",13,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"10",1,"Certain","Different shape, Different slope"
"590cc2aeee34bb38b8b1609a0f8d9c57",13,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","linear",12,"8",0,"Neutral","Different shape, Outlier(s)"
"590cc2aeee34bb38b8b1609a0f8d9c57",13,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"13",1,"Neutral","Different shape"
"590cc2aeee34bb38b8b1609a0f8d9c57",13,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","linear",13,"13",1,"Certain","Different slope, Outlier(s)"
"590cc2aeee34bb38b8b1609a0f8d9c57",13,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Certain","Different shape, Outlier(s)"
"590cc2aeee34bb38b8b1609a0f8d9c57",13,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"2",0,"Very Certain","Clustering, Outlier(s)"
"590cc2aeee34bb38b8b1609a0f8d9c57",13,"19-25","Male","Some Undergraduate Courses","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"1",1,"Very Certain","Different shape, Different slope"
"f5587d98f923c2c7a54bfe4e0e06c8d2",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"4",0,"Uncertain","Different range, Different shape, Different slope"
"f5587d98f923c2c7a54bfe4e0e06c8d2",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"12",0,"Neutral","Different range"
"f5587d98f923c2c7a54bfe4e0e06c8d2",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"19",0,"Certain","Different shape"
"f5587d98f923c2c7a54bfe4e0e06c8d2",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"10",1,"Certain","Different range, Different shape, Outlier(s)"
"f5587d98f923c2c7a54bfe4e0e06c8d2",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"2",0,"Certain","Clustering, Different range, Different shape"
"f5587d98f923c2c7a54bfe4e0e06c8d2",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"17",1,"Neutral","Different range, Different slope"
"f5587d98f923c2c7a54bfe4e0e06c8d2",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"11",0,"Certain","Different shape"
"f5587d98f923c2c7a54bfe4e0e06c8d2",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Certain","Different shape, Different slope"
"f5587d98f923c2c7a54bfe4e0e06c8d2",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"8",0,"Neutral","Clustering, Different range"
"f5587d98f923c2c7a54bfe4e0e06c8d2",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"7",0,"Neutral","Different shape"
"f5587d98f923c2c7a54bfe4e0e06c8d2",11,"19-25","Male","Undergraduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"15",0,"Neutral","Clustering, Different shape"
"8925541b627d21563031cace7ddd4a24",12,"26-30","Female","Graduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"15",0,"Neutral","Different slope"
"8925541b627d21563031cace7ddd4a24",12,"26-30","Female","Graduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"8",0,"Certain","Different range"
